[0.26787228182160316, 3.733122341735892]
[0.5031464983501899, 2.595992805782665]
[0.47364975444612734, 2.6163161329330595]
[0.269750119381161, 6.007151322363058]
[0.5395949440317693, 1.9725700754781352]
[0.2835262195627871, 5.830952133078824]
[0.500721435734365, 2.677907477499678]
[0.3821013442044403, 3.471408825983588]
[0.8167777294384327, 1.5156372345121665]
[0.1, 10.145225095737121]
[0.2658312549270134, 7.123211795336339]
[1.0, 1.0295016656236156]
[0.8315074407266074, 1.3519107129669274]
[0.8394861870101529, 1.2674535386545163]
[0.4594942706144368, 3.117318294528838]
[0.4727679927757886, 3.043833341115053]
[0.21283135133215525, 8.365537606690266]
[0.16999405288667907, 8.404110991571253]
[0.3948857923119307, 3.7369892963299978]
[0.2791088487508539, 7.0540878698353575]
[1.0, 1.0800533326976152]
[0.3857484493862856, 4.017806160802043]
[0.5576627067426436, 2.57032239130388]
[0.8603542294237033, 1.4232354207610303]
[0.5782758845303195, 1.9899264204370415]
[0.6210202227249306, 1.9840748676735998]
[0.5118945359935092, 2.9302887390893226]
[0.5280610091214027, 2.8951985203571184]
[0.11875449950538355, 10.415404126606518]
[0.1, 10.429593915730168]
[0.1, 10.493073997587885]
[1.0, 1.1788061540357884]
[0.5284895896583713, 4.7261265200226585]
[0.9387536793896853, 1.9858692855551983]
[0.6215688726943932, 2.410638586386341]
[0.9489299680129986, 1.5901519716195955]
[0.978698256941802, 1.53452003680685]
[0.6535854187555799, 2.00354765140899]
[0.6653613189004919, 1.9941295587064796]
[1.0, 1.2566507970115297]
[0.1, 10.664536838367699]
[0.8218939774198153, 2.103548384447045]
[0.6613627505729984, 2.1979080806875433]
[0.6825694788499863, 2.2502819953278275]
[1.0, 1.2798345474644506]
[0.1, 10.718447145652336]
[0.684553036481124, 2.576259079661914]
[1.0, 1.2997326582391115]
[0.1, 10.762878103026173]
[0.14771867799586716, 10.753433619375759]
[0.1, 10.996378755975506]
[1.0, 1.3251358745264241]
[1.0, 1.4561366336588917]
[0.1, 11.172037863945299]
[1.0, 1.620382365651575]
[0.1, 11.200298448302451]
[0.1, 11.319993600941206]
[0.1, 11.756128958541982]
[0.1, 11.909768859823325]
[0.1, 12.192621773876466]
[0.1, 12.47835801482348]
[0.1, 12.83554418094825]
[0.1, 13.103362994990068]
[0.1, 13.710040185040869]
[0.1, 13.711931993679675]
[0.1, 13.989308694948445]
[0.1, 14.028339446752108]
[0.1, 14.253516107420973]
[0.12985814631888273, 14.032049768331504]
[0.11197794022859048, 14.08462685284347]
[0.1, 14.502487280437686]
[0.1, 14.602918311750859]
[0.1, 14.717270098763032]
[0.1, 15.005760876319053]
[0.1, 15.185857065512748]
[0.1, 15.328425930545677]
[0.1, 15.384463984452667]
[0.1, 15.754839111858582]
[0.1, 15.882686757116051]
[0.1, 16.393824702516063]
[0.1, 16.47887694894821]
[0.1, 16.55340536309246]
[0.1, 16.580171984197502]
[0.1, 17.896088000230606]
[0.1, 18.779658946517657]
[0.1, 19.17927142445724]
